invoice_no,stock_code,description,quantity,invoice_date,unit_price,customer_id,country,store_id,currency,sales_channel,payment_method,line_total
565088,22077,6 RIBBONS RUSTIC CHARM,12,2011-09-01 10:11:00,1.65,16145.0,PH,PH-STORE-007,PHP,online,e_wallet,19.799999999999997
565088,23275,SET OF 3 HANGING OWLS OLLIE BEAK,12,2011-09-01 10:11:00,1.25,16145.0,PH,PH-STORE-007,PHP,online,e_wallet,15.0
565088,23298,SPOTTY BUNTING,3,2011-09-01 10:11:00,4.95,16145.0,PH,PH-STORE-007,PHP,online,e_wallet,14.850000000000001
565088,23313,VINTAGE CHRISTMAS BUNTING,5,2011-09-01 10:11:00,4.95,16145.0,PH,PH-STORE-007,PHP,online,e_wallet,24.75
565088,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-09-01 10:11:00,4.95,16145.0,PH,PH-STORE-007,PHP,online,e_wallet,14.850000000000001
565088,22196,SMALL HEART MEASURING SPOONS,12,2011-09-01 10:11:00,0.85,16145.0,PH,PH-STORE-007,PHP,online,e_wallet,10.2
565088,21231,SWEETHEART CERAMIC TRINKET BOX,12,2011-09-01 10:11:00,1.25,16145.0,PH,PH-STORE-007,PHP,online,e_wallet,15.0
565088,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2011-09-01 10:11:00,1.25,16145.0,PH,PH-STORE-007,PHP,online,e_wallet,15.0
565088,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,2011-09-01 10:11:00,2.95,16145.0,PH,PH-STORE-007,PHP,online,e_wallet,17.700000000000003
565088,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,2011-09-01 10:11:00,0.85,16145.0,PH,PH-STORE-007,PHP,online,e_wallet,10.2
C565089,22553,PLASTERS IN TIN SKULLS,-12,2011-09-01 10:27:00,1.65,12645.0,PH,PH-STORE-002,PHP,online,card,-19.799999999999997
565090,72741,GRAND CHOCOLATECANDLE,18,2011-09-01 10:28:00,1.45,17572.0,PH,PH-STORE-002,PHP,online,cash,26.099999999999998
565090,21107,CREAM SLICE FLANNEL PINK SPOT ,6,2011-09-01 10:28:00,2.95,17572.0,PH,PH-STORE-002,PHP,online,cash,17.700000000000003
565091,23032,DRAWER KNOB CRACKLE GLAZE IVORY,24,2011-09-01 10:28:00,1.65,16011.0,PH,PH-STORE-006,PHP,online,e_wallet,39.599999999999994
565091,23034,DRAWER KNOB CERAMIC BLACK,12,2011-09-01 10:28:00,1.45,16011.0,PH,PH-STORE-006,PHP,online,e_wallet,17.4
565091,23035,DRAWER KNOB CERAMIC IVORY,12,2011-09-01 10:28:00,1.45,16011.0,PH,PH-STORE-006,PHP,online,e_wallet,17.4
565091,22077,6 RIBBONS RUSTIC CHARM,12,2011-09-01 10:28:00,1.65,16011.0,PH,PH-STORE-006,PHP,online,e_wallet,19.799999999999997
565091,85049E,SCANDINAVIAN REDS RIBBONS,12,2011-09-01 10:28:00,1.25,16011.0,PH,PH-STORE-006,PHP,online,e_wallet,15.0
565091,22076,6 RIBBONS EMPIRE  ,12,2011-09-01 10:28:00,1.65,16011.0,PH,PH-STORE-006,PHP,online,e_wallet,19.799999999999997
565091,22676,FRENCH BLUE METAL DOOR SIGN 1,10,2011-09-01 10:28:00,1.25,16011.0,PH,PH-STORE-006,PHP,online,e_wallet,12.5
565091,22677,FRENCH BLUE METAL DOOR SIGN 2,20,2011-09-01 10:28:00,1.25,16011.0,PH,PH-STORE-006,PHP,online,e_wallet,25.0
565091,22681,FRENCH BLUE METAL DOOR SIGN 6,10,2011-09-01 10:28:00,1.25,16011.0,PH,PH-STORE-006,PHP,online,e_wallet,12.5
565091,22685,FRENCH BLUE METAL DOOR SIGN 0,10,2011-09-01 10:28:00,1.25,16011.0,PH,PH-STORE-006,PHP,online,e_wallet,12.5
565091,22680,FRENCH BLUE METAL DOOR SIGN 5,10,2011-09-01 10:28:00,1.25,16011.0,PH,PH-STORE-006,PHP,online,e_wallet,12.5
565091,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,3,2011-09-01 10:28:00,4.95,16011.0,PH,PH-STORE-006,PHP,online,e_wallet,14.850000000000001
565091,22457,NATURAL SLATE HEART CHALKBOARD ,12,2011-09-01 10:28:00,2.95,16011.0,PH,PH-STORE-006,PHP,online,e_wallet,35.400000000000006
565091,84946,ANTIQUE SILVER T-LIGHT GLASS,12,2011-09-01 10:28:00,1.25,16011.0,PH,PH-STORE-006,PHP,online,e_wallet,15.0
565091,21668,RED STRIPE CERAMIC DRAWER KNOB,12,2011-09-01 10:28:00,1.25,16011.0,PH,PH-STORE-006,PHP,online,e_wallet,15.0
565091,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,2011-09-01 10:28:00,1.25,16011.0,PH,PH-STORE-006,PHP,online,e_wallet,15.0
565092,23293,SET OF 12 FAIRY CAKE BAKING CASES,16,2011-09-01 10:36:00,0.83,14092.0,PH,PH-STORE-002,PHP,online,e_wallet,13.28
565092,23296,SET OF 6 TEA TIME BAKING CASES,8,2011-09-01 10:36:00,1.25,14092.0,PH,PH-STORE-002,PHP,online,e_wallet,10.0
565092,23084,RABBIT NIGHT LIGHT,18,2011-09-01 10:36:00,2.08,14092.0,PH,PH-STORE-002,PHP,online,e_wallet,37.44
565092,22966,GINGERBREAD MAN COOKIE CUTTER,12,2011-09-01 10:36:00,1.25,14092.0,PH,PH-STORE-002,PHP,online,e_wallet,15.0
565092,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,2011-09-01 10:36:00,1.25,14092.0,PH,PH-STORE-002,PHP,online,e_wallet,15.0
565092,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-09-01 10:36:00,2.95,14092.0,PH,PH-STORE-002,PHP,online,e_wallet,35.400000000000006
565092,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2011-09-01 10:36:00,1.25,14092.0,PH,PH-STORE-002,PHP,online,e_wallet,15.0
565092,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-09-01 10:36:00,0.55,14092.0,PH,PH-STORE-002,PHP,online,e_wallet,13.200000000000001
565092,22956,36 FOIL HEART CAKE CASES,6,2011-09-01 10:36:00,2.1,14092.0,PH,PH-STORE-002,PHP,online,e_wallet,12.600000000000001
565092,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,2011-09-01 10:36:00,0.55,14092.0,PH,PH-STORE-002,PHP,online,e_wallet,13.200000000000001
565092,23438, RED SPOT GIFT BAG LARGE,12,2011-09-01 10:36:00,1.25,14092.0,PH,PH-STORE-002,PHP,online,e_wallet,15.0
565092,21314,SMALL GLASS HEART TRINKET POT,8,2011-09-01 10:36:00,2.1,14092.0,PH,PH-STORE-002,PHP,online,e_wallet,16.8
565092,22197,POPCORN HOLDER,12,2011-09-01 10:36:00,0.85,14092.0,PH,PH-STORE-002,PHP,online,e_wallet,10.2
565092,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-09-01 10:36:00,1.25,14092.0,PH,PH-STORE-002,PHP,online,e_wallet,15.0
565092,22963,JAM JAR WITH GREEN LID,12,2011-09-01 10:36:00,0.85,14092.0,PH,PH-STORE-002,PHP,online,e_wallet,10.2
565092,23245,SET OF 3 REGENCY CAKE TINS,4,2011-09-01 10:36:00,4.95,14092.0,PH,PH-STORE-002,PHP,online,e_wallet,19.8
565092,22379,RECYCLING BAG RETROSPOT ,5,2011-09-01 10:36:00,2.1,14092.0,PH,PH-STORE-002,PHP,online,e_wallet,10.5
565092,21121,SET/10 RED POLKADOT PARTY CANDLES,24,2011-09-01 10:36:00,1.25,14092.0,PH,PH-STORE-002,PHP,online,e_wallet,30.0
565093,23012,GLASS APOTHECARY BOTTLE PERFUME,12,2011-09-01 10:38:00,3.45,13408.0,PH,PH-STORE-003,PHP,online,e_wallet,41.400000000000006
565093,23013,GLASS APOTHECARY BOTTLE TONIC,12,2011-09-01 10:38:00,3.45,13408.0,PH,PH-STORE-003,PHP,online,e_wallet,41.400000000000006
565093,23014,GLASS APOTHECARY BOTTLE ELIXIR,12,2011-09-01 10:38:00,3.45,13408.0,PH,PH-STORE-003,PHP,online,e_wallet,41.400000000000006
565093,22147,FELTCRAFT BUTTERFLY HEARTS,40,2011-09-01 10:38:00,1.25,13408.0,PH,PH-STORE-003,PHP,online,e_wallet,50.0
565093,22423,REGENCY CAKESTAND 3 TIER,16,2011-09-01 10:38:00,10.95,13408.0,PH,PH-STORE-003,PHP,online,e_wallet,175.2
565093,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,144,2011-09-01 10:38:00,0.55,13408.0,PH,PH-STORE-003,PHP,online,e_wallet,79.2
565114,21789,KIDS RAIN MAC PINK,24,2011-09-01 11:15:00,0.85,13588.0,PH,PH-STORE-001,PHP,online,card,20.4
565114,22492,MINI PAINT SET VINTAGE ,36,2011-09-01 11:15:00,0.65,13588.0,PH,PH-STORE-001,PHP,online,card,23.400000000000002
565114,22493,PAINT YOUR OWN CANVAS SET,12,2011-09-01 11:15:00,1.65,13588.0,PH,PH-STORE-001,PHP,online,card,19.799999999999997
565114,22536,MAGIC DRAWING SLATE PURDEY,24,2011-09-01 11:15:00,0.42,13588.0,PH,PH-STORE-001,PHP,online,card,10.08
565114,22535,MAGIC DRAWING SLATE BUNNIES ,24,2011-09-01 11:15:00,0.42,13588.0,PH,PH-STORE-001,PHP,online,card,10.08
565114,22545,MINI JIGSAW BUNNIES,24,2011-09-01 11:15:00,0.42,13588.0,PH,PH-STORE-001,PHP,online,card,10.08
565114,22546,MINI JIGSAW PURDEY,24,2011-09-01 11:15:00,0.42,13588.0,PH,PH-STORE-001,PHP,online,card,10.08
565114,23311,VINTAGE CHRISTMAS STOCKING ,6,2011-09-01 11:15:00,2.55,13588.0,PH,PH-STORE-001,PHP,online,card,15.299999999999999
565114,22210,WOOD STAMP SET BEST WISHES,12,2011-09-01 11:15:00,0.83,13588.0,PH,PH-STORE-001,PHP,online,card,9.959999999999999
565114,22208,WOOD STAMP SET THANK YOU,12,2011-09-01 11:15:00,0.83,13588.0,PH,PH-STORE-001,PHP,online,card,9.959999999999999
565114,22209,WOOD STAMP SET HAPPY BIRTHDAY,12,2011-09-01 11:15:00,0.83,13588.0,PH,PH-STORE-001,PHP,online,card,9.959999999999999
565114,16011,ANIMAL STICKERS,24,2011-09-01 11:15:00,0.21,13588.0,PH,PH-STORE-001,PHP,online,card,5.04
565114,51014L,"FEATHER PEN,LIGHT PINK",24,2011-09-01 11:15:00,0.39,13588.0,PH,PH-STORE-001,PHP,online,card,9.36
565114,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,96,2011-09-01 11:15:00,0.29,13588.0,PH,PH-STORE-001,PHP,online,card,27.839999999999996
565114,23445,ICE CREAM BUBBLES,20,2011-09-01 11:15:00,0.83,13588.0,PH,PH-STORE-001,PHP,online,card,16.599999999999998
565114,21830,ASSORTED CREEPY CRAWLIES,24,2011-09-01 11:15:00,0.42,13588.0,PH,PH-STORE-001,PHP,online,card,10.08
565114,22619,SET OF 6 SOLDIER SKITTLES,8,2011-09-01 11:15:00,3.75,13588.0,PH,PH-STORE-001,PHP,online,card,30.0
565114,23355,HOT WATER BOTTLE KEEP CALM,4,2011-09-01 11:15:00,4.95,13588.0,PH,PH-STORE-001,PHP,online,card,19.8
565114,15034,PAPER POCKET TRAVELING FAN ,24,2011-09-01 11:15:00,0.14,13588.0,PH,PH-STORE-001,PHP,online,card,3.3600000000000003
565114,22567,20 DOLLY PEGS RETROSPOT,24,2011-09-01 11:15:00,1.45,13588.0,PH,PH-STORE-001,PHP,online,card,34.8
565114,22998,TRAVEL CARD WALLET KEEP CALM,24,2011-09-01 11:15:00,0.42,13588.0,PH,PH-STORE-001,PHP,online,card,10.08
565114,22093,MOTORING TISSUE BOX,36,2011-09-01 11:15:00,0.39,13588.0,PH,PH-STORE-001,PHP,online,card,14.040000000000001
565114,22410,MONEY BOX HOUSEKEEPING DESIGN,12,2011-09-01 11:15:00,1.25,13588.0,PH,PH-STORE-001,PHP,online,card,15.0
565115,23018,LARGE APOTHECARY MEASURING JAR ,1,2011-09-01 11:22:00,12.5,16880.0,PH,PH-STORE-009,PHP,online,card,12.5
565115,48138,DOORMAT UNION FLAG,3,2011-09-01 11:22:00,8.25,16880.0,PH,PH-STORE-009,PHP,online,card,24.75
565115,20685,DOORMAT RED RETROSPOT,1,2011-09-01 11:22:00,8.25,16880.0,PH,PH-STORE-009,PHP,online,card,8.25
565115,21955,DOORMAT UNION JACK GUNS AND ROSES,1,2011-09-01 11:22:00,8.25,16880.0,PH,PH-STORE-009,PHP,online,card,8.25
565115,22690,DOORMAT HOME SWEET HOME BLUE ,1,2011-09-01 11:22:00,8.25,16880.0,PH,PH-STORE-009,PHP,online,card,8.25
565115,48129,DOORMAT TOPIARY,1,2011-09-01 11:22:00,8.25,16880.0,PH,PH-STORE-009,PHP,online,card,8.25
565115,22687,DOORMAT CHRISTMAS VILLAGE,3,2011-09-01 11:22:00,8.25,16880.0,PH,PH-STORE-009,PHP,online,card,24.75
565115,21745,GAOLERS KEYS DECORATIVE GARDEN ,1,2011-09-01 11:22:00,3.75,16880.0,PH,PH-STORE-009,PHP,online,card,3.75
565115,22197,POPCORN HOLDER,22,2011-09-01 11:22:00,0.85,16880.0,PH,PH-STORE-009,PHP,online,card,18.7
565115,22412,METAL SIGN NEIGHBOURHOOD WITCH ,6,2011-09-01 11:22:00,2.1,16880.0,PH,PH-STORE-009,PHP,online,card,12.600000000000001
565115,21172,PARTY METAL SIGN ,5,2011-09-01 11:22:00,1.45,16880.0,PH,PH-STORE-009,PHP,online,card,7.25
565115,22481,BLACK TEA TOWEL CLASSIC DESIGN,1,2011-09-01 11:22:00,1.25,16880.0,PH,PH-STORE-009,PHP,online,card,1.25
565115,82552,WASHROOM METAL SIGN,3,2011-09-01 11:22:00,1.45,16880.0,PH,PH-STORE-009,PHP,online,card,4.35
565115,82551,LAUNDRY 15C METAL SIGN,3,2011-09-01 11:22:00,1.45,16880.0,PH,PH-STORE-009,PHP,online,card,4.35
565115,21179,NO JUNK MAIL METAL SIGN,5,2011-09-01 11:22:00,0.39,16880.0,PH,PH-STORE-009,PHP,online,card,1.9500000000000002
565115,21028,NINJA RABBIT BLACK,4,2011-09-01 11:22:00,1.25,16880.0,PH,PH-STORE-009,PHP,online,card,5.0
565115,21027,NINJA RABBIT PINK,9,2011-09-01 11:22:00,1.25,16880.0,PH,PH-STORE-009,PHP,online,card,11.25
565115,21621,VINTAGE UNION JACK BUNTING,3,2011-09-01 11:22:00,8.5,16880.0,PH,PH-STORE-009,PHP,online,card,25.5
565115,21830,ASSORTED CREEPY CRAWLIES,48,2011-09-01 11:22:00,0.42,16880.0,PH,PH-STORE-009,PHP,online,card,20.16
565115,23017,APOTHECARY MEASURING JAR,2,2011-09-01 11:22:00,12.5,16880.0,PH,PH-STORE-009,PHP,online,card,25.0
565115,23169,CLASSIC GLASS COOKIE JAR,1,2011-09-01 11:22:00,4.15,16880.0,PH,PH-STORE-009,PHP,online,card,4.15
565115,23012,GLASS APOTHECARY BOTTLE PERFUME,1,2011-09-01 11:22:00,3.95,16880.0,PH,PH-STORE-009,PHP,online,card,3.95
565115,23013,GLASS APOTHECARY BOTTLE TONIC,2,2011-09-01 11:22:00,3.95,16880.0,PH,PH-STORE-009,PHP,online,card,7.9
565116,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,2011-09-01 11:30:00,2.55,13089.0,PH,PH-STORE-009,PHP,online,e_wallet,102.0
565116,23144,ZINC T-LIGHT HOLDER STARS SMALL,24,2011-09-01 11:30:00,0.83,13089.0,PH,PH-STORE-009,PHP,online,e_wallet,19.919999999999998
565116,22867,HAND WARMER BIRD DESIGN,96,2011-09-01 11:30:00,1.85,13089.0,PH,PH-STORE-009,PHP,online,e_wallet,177.60000000000002
565116,23439,HAND WARMER RED LOVE HEART,96,2011-09-01 11:30:00,1.85,13089.0,PH,PH-STORE-009,PHP,online,e_wallet,177.60000000000002
565116,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,192,2011-09-01 11:30:00,0.72,13089.0,PH,PH-STORE-009,PHP,online,e_wallet,138.24
565116,23355,HOT WATER BOTTLE KEEP CALM,24,2011-09-01 11:30:00,4.15,13089.0,PH,PH-STORE-009,PHP,online,e_wallet,99.60000000000001
565116,21485,RETROSPOT HEART HOT WATER BOTTLE,24,2011-09-01 11:30:00,4.25,13089.0,PH,PH-STORE-009,PHP,online,e_wallet,102.0
565116,21479,WHITE SKULL HOT WATER BOTTLE ,24,2011-09-01 11:30:00,3.39,13089.0,PH,PH-STORE-009,PHP,online,e_wallet,81.36
565116,23356,LOVE HOT WATER BOTTLE,24,2011-09-01 11:30:00,4.95,13089.0,PH,PH-STORE-009,PHP,online,e_wallet,118.80000000000001
565116,22112,CHOCOLATE HOT WATER BOTTLE,24,2011-09-01 11:30:00,4.25,13089.0,PH,PH-STORE-009,PHP,online,e_wallet,102.0
565116,84030E,ENGLISH ROSE HOT WATER BOTTLE,24,2011-09-01 11:30:00,3.75,13089.0,PH,PH-STORE-009,PHP,online,e_wallet,90.0
565116,23358,HOT STUFF HOT WATER BOTTLE,36,2011-09-01 11:30:00,3.29,13089.0,PH,PH-STORE-009,PHP,online,e_wallet,118.44
565116,23068,ALUMINIUM STAMPED HEART,16,2011-09-01 11:30:00,2.49,13089.0,PH,PH-STORE-009,PHP,online,e_wallet,39.84
565116,21326,AGED GLASS SILVER T-LIGHT HOLDER,48,2011-09-01 11:30:00,0.65,13089.0,PH,PH-STORE-009,PHP,online,e_wallet,31.200000000000003
565116,84946,ANTIQUE SILVER T-LIGHT GLASS,24,2011-09-01 11:30:00,1.25,13089.0,PH,PH-STORE-009,PHP,online,e_wallet,30.0
565116,23223,CHRISTMAS TREE HANGING SILVER ,48,2011-09-01 11:30:00,0.83,13089.0,PH,PH-STORE-009,PHP,online,e_wallet,39.839999999999996
565116,23215,JINGLE BELL HEART ANTIQUE SILVER,24,2011-09-01 11:30:00,2.08,13089.0,PH,PH-STORE-009,PHP,online,e_wallet,49.92
565116,23225,CHERUB HEART DECORATION SILVER ,48,2011-09-01 11:30:00,0.83,13089.0,PH,PH-STORE-009,PHP,online,e_wallet,39.839999999999996
565116,22952,60 CAKE CASES VINTAGE CHRISTMAS,48,2011-09-01 11:30:00,0.55,13089.0,PH,PH-STORE-009,PHP,online,e_wallet,26.400000000000002
565116,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,48,2011-09-01 11:30:00,0.39,13089.0,PH,PH-STORE-009,PHP,online,e_wallet,18.72
565116,22632,HAND WARMER RED RETROSPOT,96,2011-09-01 11:30:00,1.85,13089.0,PH,PH-STORE-009,PHP,online,e_wallet,177.60000000000002
565116,22865,HAND WARMER OWL DESIGN,96,2011-09-01 11:30:00,1.85,13089.0,PH,PH-STORE-009,PHP,online,e_wallet,177.60000000000002
565116,22866,HAND WARMER SCOTTY DOG DESIGN,96,2011-09-01 11:30:00,1.85,13089.0,PH,PH-STORE-009,PHP,online,e_wallet,177.60000000000002
565116,23320,GIANT 50'S CHRISTMAS CRACKER,12,2011-09-01 11:30:00,2.89,13089.0,PH,PH-STORE-009,PHP,online,e_wallet,34.68
565116,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,12,2011-09-01 11:30:00,6.95,13089.0,PH,PH-STORE-009,PHP,online,e_wallet,83.4
565116,23375,50'S CHRISTMAS PAPER GIFT BAG,30,2011-09-01 11:30:00,0.82,13089.0,PH,PH-STORE-009,PHP,online,e_wallet,24.599999999999998
565116,23378,PACK OF 12 50'S CHRISTMAS TISSUES,48,2011-09-01 11:30:00,0.39,13089.0,PH,PH-STORE-009,PHP,online,e_wallet,18.72
565117,48185,DOORMAT FAIRY CAKE,4,2011-09-01 11:33:00,7.95,13089.0,PH,PH-STORE-009,PHP,online,e_wallet,31.8
565117,22077,6 RIBBONS RUSTIC CHARM,12,2011-09-01 11:33:00,1.65,13089.0,PH,PH-STORE-009,PHP,online,e_wallet,19.799999999999997
565117,20685,DOORMAT RED RETROSPOT,4,2011-09-01 11:33:00,7.95,13089.0,PH,PH-STORE-009,PHP,online,e_wallet,31.8
565117,22464,HANGING METAL HEART LANTERN,12,2011-09-01 11:33:00,1.65,13089.0,PH,PH-STORE-009,PHP,online,e_wallet,19.799999999999997
565117,22361,GLASS JAR DAISY FRESH COTTON WOOL,6,2011-09-01 11:33:00,2.95,13089.0,PH,PH-STORE-009,PHP,online,e_wallet,17.700000000000003
