invoice_no,stock_code,description,quantity,invoice_date,unit_price,customer_id,country,store_id,currency,sales_channel,payment_method,line_total
555158,20978,36 PENCILS TUBE SKULLS,16,2011-06-01 08:38:00,1.25,14842.0,PH,PH-STORE-009,PHP,online,card,20.0
555158,20977,36 PENCILS TUBE WOODLAND,16,2011-06-01 08:38:00,1.25,14842.0,PH,PH-STORE-009,PHP,online,card,20.0
555158,20979,36 PENCILS TUBE RED RETROSPOT,16,2011-06-01 08:38:00,1.25,14842.0,PH,PH-STORE-009,PHP,online,card,20.0
555158,22584,PACK OF 6 PANNETONE GIFT BOXES,6,2011-06-01 08:38:00,2.55,14842.0,PH,PH-STORE-009,PHP,online,card,15.299999999999999
555158,22583,PACK OF 6 HANDBAG GIFT BOXES,6,2011-06-01 08:38:00,2.55,14842.0,PH,PH-STORE-009,PHP,online,card,15.299999999999999
555158,22585,PACK OF 6 BIRDY GIFT TAGS,12,2011-06-01 08:38:00,1.25,14842.0,PH,PH-STORE-009,PHP,online,card,15.0
555158,21980,PACK OF 12 RED RETROSPOT TISSUES ,24,2011-06-01 08:38:00,0.29,14842.0,PH,PH-STORE-009,PHP,online,card,6.959999999999999
555158,21982,PACK OF 12 SUKI TISSUES ,24,2011-06-01 08:38:00,0.29,14842.0,PH,PH-STORE-009,PHP,online,card,6.959999999999999
555158,21931,JUMBO STORAGE BAG SUKI,10,2011-06-01 08:38:00,2.08,14842.0,PH,PH-STORE-009,PHP,online,card,20.8
555158,21935,SUKI  SHOULDER BAG,10,2011-06-01 08:38:00,1.65,14842.0,PH,PH-STORE-009,PHP,online,card,16.5
555158,22355,CHARLOTTE BAG SUKI DESIGN,10,2011-06-01 08:38:00,0.85,14842.0,PH,PH-STORE-009,PHP,online,card,8.5
555158,23202,JUMBO BAG VINTAGE LEAF,10,2011-06-01 08:38:00,2.08,14842.0,PH,PH-STORE-009,PHP,online,card,20.8
555158,22077,6 RIBBONS RUSTIC CHARM,12,2011-06-01 08:38:00,1.65,14842.0,PH,PH-STORE-009,PHP,online,card,19.799999999999997
555158,22507,MEMO BOARD RETROSPOT  DESIGN,4,2011-06-01 08:38:00,4.95,14842.0,PH,PH-STORE-009,PHP,online,card,19.8
555158,21154,RED RETROSPOT OVEN GLOVE ,10,2011-06-01 08:38:00,1.25,14842.0,PH,PH-STORE-009,PHP,online,card,12.5
555158,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,2011-06-01 08:38:00,2.95,14842.0,PH,PH-STORE-009,PHP,online,card,17.700000000000003
555158,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,2011-06-01 08:38:00,2.55,14842.0,PH,PH-STORE-009,PHP,online,card,15.299999999999999
555158,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2011-06-01 08:38:00,2.1,14842.0,PH,PH-STORE-009,PHP,online,card,25.200000000000003
555158,23299,FOOD COVER WITH BEADS SET 2 ,6,2011-06-01 08:38:00,3.75,14842.0,PH,PH-STORE-009,PHP,online,card,22.5
555158,23298,SPOTTY BUNTING,3,2011-06-01 08:38:00,4.95,14842.0,PH,PH-STORE-009,PHP,online,card,14.850000000000001
555158,22961,JAM MAKING SET PRINTED,12,2011-06-01 08:38:00,1.45,14842.0,PH,PH-STORE-009,PHP,online,card,17.4
555158,22960,JAM MAKING SET WITH JARS,12,2011-06-01 08:38:00,3.75,14842.0,PH,PH-STORE-009,PHP,online,card,45.0
555158,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,2011-06-01 08:38:00,0.85,14842.0,PH,PH-STORE-009,PHP,online,card,10.2
555158,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-06-01 08:38:00,1.45,14842.0,PH,PH-STORE-009,PHP,online,card,17.4
555158,22978,PANTRY ROLLING PIN,6,2011-06-01 08:38:00,3.75,14842.0,PH,PH-STORE-009,PHP,online,card,22.5
555158,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-06-01 08:38:00,1.25,14842.0,PH,PH-STORE-009,PHP,online,card,15.0
555158,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-06-01 08:38:00,2.95,14842.0,PH,PH-STORE-009,PHP,online,card,17.700000000000003
555158,22423,REGENCY CAKESTAND 3 TIER,2,2011-06-01 08:38:00,12.75,14842.0,PH,PH-STORE-009,PHP,online,card,25.5
555158,23172,REGENCY TEA PLATE PINK,12,2011-06-01 08:38:00,1.65,14842.0,PH,PH-STORE-009,PHP,online,card,19.799999999999997
555158,23171,REGENCY TEA PLATE GREEN ,12,2011-06-01 08:38:00,1.65,14842.0,PH,PH-STORE-009,PHP,online,card,19.799999999999997
555158,23170,REGENCY TEA PLATE ROSES ,12,2011-06-01 08:38:00,1.65,14842.0,PH,PH-STORE-009,PHP,online,card,19.799999999999997
555158,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2011-06-01 08:38:00,2.95,14842.0,PH,PH-STORE-009,PHP,online,card,17.700000000000003
555158,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-06-01 08:38:00,2.95,14842.0,PH,PH-STORE-009,PHP,online,card,17.700000000000003
555158,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-06-01 08:38:00,2.95,14842.0,PH,PH-STORE-009,PHP,online,card,17.700000000000003
555158,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2011-06-01 08:38:00,0.55,14842.0,PH,PH-STORE-009,PHP,online,card,13.200000000000001
555158,22781,GUMBALL MAGAZINE RACK,2,2011-06-01 08:38:00,7.65,14842.0,PH,PH-STORE-009,PHP,online,card,15.3
555158,22467,GUMBALL COAT RACK,6,2011-06-01 08:38:00,2.55,14842.0,PH,PH-STORE-009,PHP,online,card,15.299999999999999
555158,22193,RED DINER WALL CLOCK,2,2011-06-01 08:38:00,8.5,14842.0,PH,PH-STORE-009,PHP,online,card,17.0
555158,22191,IVORY DINER WALL CLOCK,2,2011-06-01 08:38:00,8.5,14842.0,PH,PH-STORE-009,PHP,online,card,17.0
555158,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,2011-06-01 08:38:00,3.75,14842.0,PH,PH-STORE-009,PHP,online,card,15.0
555158,22728,ALARM CLOCK BAKELIKE PINK,4,2011-06-01 08:38:00,3.75,14842.0,PH,PH-STORE-009,PHP,online,card,15.0
555158,22727,ALARM CLOCK BAKELIKE RED ,4,2011-06-01 08:38:00,3.75,14842.0,PH,PH-STORE-009,PHP,online,card,15.0
555158,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2011-06-01 08:38:00,0.85,14842.0,PH,PH-STORE-009,PHP,online,card,10.2
555158,23144,ZINC T-LIGHT HOLDER STARS SMALL,12,2011-06-01 08:38:00,0.83,14842.0,PH,PH-STORE-009,PHP,online,card,9.959999999999999
555158,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2011-06-01 08:38:00,0.65,14842.0,PH,PH-STORE-009,PHP,online,card,10.4
555158,48194,DOORMAT HEARTS,2,2011-06-01 08:38:00,7.95,14842.0,PH,PH-STORE-009,PHP,online,card,15.9
555158,48138,DOORMAT UNION FLAG,2,2011-06-01 08:38:00,7.95,14842.0,PH,PH-STORE-009,PHP,online,card,15.9
555158,48111,DOORMAT 3 SMILEY CATS,2,2011-06-01 08:38:00,7.95,14842.0,PH,PH-STORE-009,PHP,online,card,15.9
555158,48188,DOORMAT WELCOME PUPPIES,2,2011-06-01 08:38:00,7.95,14842.0,PH,PH-STORE-009,PHP,online,card,15.9
555158,23284,DOORMAT KEEP CALM AND COME IN,2,2011-06-01 08:38:00,7.95,14842.0,PH,PH-STORE-009,PHP,online,card,15.9
555158,23283,DOORMAT VINTAGE LEAVES DESIGN ,2,2011-06-01 08:38:00,7.95,14842.0,PH,PH-STORE-009,PHP,online,card,15.9
555158,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-06-01 08:38:00,1.69,14842.0,PH,PH-STORE-009,PHP,online,card,13.52
555158,22501,PICNIC BASKET WICKER LARGE,2,2011-06-01 08:38:00,9.95,14842.0,PH,PH-STORE-009,PHP,online,card,19.9
555159,22916,HERB MARKER THYME,12,2011-06-01 09:06:00,0.65,15124.0,PH,PH-STORE-008,PHP,online,cash,7.800000000000001
555159,22919,HERB MARKER MINT,12,2011-06-01 09:06:00,0.65,15124.0,PH,PH-STORE-008,PHP,online,cash,7.800000000000001
555159,22917,HERB MARKER ROSEMARY,12,2011-06-01 09:06:00,0.65,15124.0,PH,PH-STORE-008,PHP,online,cash,7.800000000000001
555159,22920,HERB MARKER BASIL,12,2011-06-01 09:06:00,0.65,15124.0,PH,PH-STORE-008,PHP,online,cash,7.800000000000001
555159,22918,HERB MARKER PARSLEY,12,2011-06-01 09:06:00,0.65,15124.0,PH,PH-STORE-008,PHP,online,cash,7.800000000000001
555159,22921,HERB MARKER CHIVES ,12,2011-06-01 09:06:00,0.65,15124.0,PH,PH-STORE-008,PHP,online,cash,7.800000000000001
555159,22961,JAM MAKING SET PRINTED,12,2011-06-01 09:06:00,1.45,15124.0,PH,PH-STORE-008,PHP,online,cash,17.4
555159,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,4,2011-06-01 09:06:00,4.15,15124.0,PH,PH-STORE-008,PHP,online,cash,16.6
555159,22487,WHITE WOOD GARDEN PLANT LADDER,1,2011-06-01 09:06:00,9.95,15124.0,PH,PH-STORE-008,PHP,online,cash,9.95
555160,22383,LUNCH BAG SUKI DESIGN ,100,2011-06-01 09:18:00,1.45,14646.0,PH,PH-STORE-004,PHP,online,card,145.0
555160,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,72,2011-06-01 09:18:00,3.75,14646.0,PH,PH-STORE-004,PHP,online,card,270.0
555160,23256,CHILDRENS CUTLERY SPACEBOY ,72,2011-06-01 09:18:00,3.75,14646.0,PH,PH-STORE-004,PHP,online,card,270.0
555160,21731,RED TOADSTOOL LED NIGHT LIGHT,144,2011-06-01 09:18:00,1.45,14646.0,PH,PH-STORE-004,PHP,online,card,208.79999999999998
555160,21930,JUMBO STORAGE BAG SKULLS,100,2011-06-01 09:18:00,1.79,14646.0,PH,PH-STORE-004,PHP,online,card,179.0
555160,23204,CHARLOTTE BAG APPLES DESIGN,100,2011-06-01 09:18:00,0.72,14646.0,PH,PH-STORE-004,PHP,online,card,72.0
555160,23205,CHARLOTTE BAG VINTAGE ALPHABET ,200,2011-06-01 09:18:00,0.72,14646.0,PH,PH-STORE-004,PHP,online,card,144.0
555160,21578,WOODLAND DESIGN  COTTON TOTE BAG,60,2011-06-01 09:18:00,2.25,14646.0,PH,PH-STORE-004,PHP,online,card,135.0
555160,22629,SPACEBOY LUNCH BOX ,64,2011-06-01 09:18:00,1.65,14646.0,PH,PH-STORE-004,PHP,online,card,105.6
555160,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,48,2011-06-01 09:18:00,2.55,14646.0,PH,PH-STORE-004,PHP,online,card,122.39999999999999
555160,20752,BLUE POLKADOT WASHING UP GLOVES,12,2011-06-01 09:18:00,2.1,14646.0,PH,PH-STORE-004,PHP,online,card,25.200000000000003
555160,22625,RED KITCHEN SCALES,2,2011-06-01 09:18:00,8.5,14646.0,PH,PH-STORE-004,PHP,online,card,17.0
555160,22630,DOLLY GIRL LUNCH BOX,64,2011-06-01 09:18:00,1.65,14646.0,PH,PH-STORE-004,PHP,online,card,105.6
555161,23281,FOLDING BUTTERFLY MIRROR RED  ,12,2011-06-01 09:26:00,0.83,12423.0,PH,PH-STORE-002,PHP,online,card,9.959999999999999
555161,23204,CHARLOTTE BAG APPLES DESIGN,10,2011-06-01 09:26:00,0.85,12423.0,PH,PH-STORE-002,PHP,online,card,8.5
555161,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-06-01 09:26:00,0.85,12423.0,PH,PH-STORE-002,PHP,online,card,8.5
555161,23084,RABBIT NIGHT LIGHT,24,2011-06-01 09:26:00,1.79,12423.0,PH,PH-STORE-002,PHP,online,card,42.96
555161,POST,POSTAGE,1,2011-06-01 09:26:00,15.0,12423.0,PH,PH-STORE-002,PHP,online,card,15.0
555162,21498,RED RETROSPOT WRAP ,25,2011-06-01 10:15:00,0.42,12473.0,PH,PH-STORE-005,PHP,online,cash,10.5
555162,21499,BLUE POLKADOT WRAP,25,2011-06-01 10:15:00,0.42,12473.0,PH,PH-STORE-005,PHP,online,cash,10.5
555162,23203,JUMBO BAG DOILEY PATTERNS,10,2011-06-01 10:15:00,2.08,12473.0,PH,PH-STORE-005,PHP,online,cash,20.8
555162,22082,RIBBON REEL STRIPES DESIGN ,10,2011-06-01 10:15:00,1.65,12473.0,PH,PH-STORE-005,PHP,online,cash,16.5
555162,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,2011-06-01 10:15:00,3.25,12473.0,PH,PH-STORE-005,PHP,online,cash,19.5
555162,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,2011-06-01 10:15:00,0.85,12473.0,PH,PH-STORE-005,PHP,online,cash,10.2
555162,23206,LUNCH BAG APPLE DESIGN,10,2011-06-01 10:15:00,1.65,12473.0,PH,PH-STORE-005,PHP,online,cash,16.5
555162,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,2011-06-01 10:15:00,3.25,12473.0,PH,PH-STORE-005,PHP,online,cash,19.5
555162,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2011-06-01 10:15:00,1.25,12473.0,PH,PH-STORE-005,PHP,online,cash,15.0
555162,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,2011-06-01 10:15:00,1.25,12473.0,PH,PH-STORE-005,PHP,online,cash,15.0
555162,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,12,2011-06-01 10:15:00,1.25,12473.0,PH,PH-STORE-005,PHP,online,cash,15.0
555162,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2011-06-01 10:15:00,0.65,12473.0,PH,PH-STORE-005,PHP,online,cash,10.4
555162,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2011-06-01 10:15:00,7.95,12473.0,PH,PH-STORE-005,PHP,online,cash,15.9
555162,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-06-01 10:15:00,1.69,12473.0,PH,PH-STORE-005,PHP,online,cash,27.04
555162,22432,WATERING CAN PINK BUNNY,6,2011-06-01 10:15:00,1.95,12473.0,PH,PH-STORE-005,PHP,online,cash,11.7
555162,22433,WATERING CAN GREEN DINOSAUR,6,2011-06-01 10:15:00,1.95,12473.0,PH,PH-STORE-005,PHP,online,cash,11.7
555162,22431,WATERING CAN BLUE ELEPHANT,6,2011-06-01 10:15:00,1.95,12473.0,PH,PH-STORE-005,PHP,online,cash,11.7
555162,23010,CIRCUS PARADE BABY GIFT SET,3,2011-06-01 10:15:00,16.95,12473.0,PH,PH-STORE-005,PHP,online,cash,50.849999999999994
555162,22418,10 COLOUR SPACEBOY PEN,24,2011-06-01 10:15:00,0.85,12473.0,PH,PH-STORE-005,PHP,online,cash,20.4
555162,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2011-06-01 10:15:00,2.95,12473.0,PH,PH-STORE-005,PHP,online,cash,17.700000000000003
555162,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,2011-06-01 10:15:00,2.95,12473.0,PH,PH-STORE-005,PHP,online,cash,17.700000000000003
555162,22556,PLASTERS IN TIN CIRCUS PARADE ,12,2011-06-01 10:15:00,1.65,12473.0,PH,PH-STORE-005,PHP,online,cash,19.799999999999997
555162,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-06-01 10:15:00,1.65,12473.0,PH,PH-STORE-005,PHP,online,cash,19.799999999999997
555162,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-06-01 10:15:00,0.29,12473.0,PH,PH-STORE-005,PHP,online,cash,13.919999999999998
555162,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,2011-06-01 10:15:00,0.42,12473.0,PH,PH-STORE-005,PHP,online,cash,10.08
555162,22741,FUNKY DIVA PEN,48,2011-06-01 10:15:00,0.85,12473.0,PH,PH-STORE-005,PHP,online,cash,40.8
555162,22740,POLKADOT PEN,48,2011-06-01 10:15:00,0.85,12473.0,PH,PH-STORE-005,PHP,online,cash,40.8
555162,20981,12 PENCILS TALL TUBE WOODLAND,12,2011-06-01 10:15:00,0.85,12473.0,PH,PH-STORE-005,PHP,online,cash,10.2
555162,22584,PACK OF 6 PANNETONE GIFT BOXES,6,2011-06-01 10:15:00,2.55,12473.0,PH,PH-STORE-005,PHP,online,cash,15.299999999999999
555162,22813,PACK 3 BOXES BIRD PANNETONE ,12,2011-06-01 10:15:00,1.95,12473.0,PH,PH-STORE-005,PHP,online,cash,23.4
555162,22045,SPACEBOY GIFT WRAP,25,2011-06-01 10:15:00,0.42,12473.0,PH,PH-STORE-005,PHP,online,cash,10.5
555162,22704,WRAP RED APPLES ,25,2011-06-01 10:15:00,0.42,12473.0,PH,PH-STORE-005,PHP,online,cash,10.5
555162,22704,WRAP RED APPLES ,25,2011-06-01 10:15:00,0.42,12473.0,PH,PH-STORE-005,PHP,online,cash,10.5
555162,23233,WRAP POPPIES  DESIGN,25,2011-06-01 10:15:00,0.42,12473.0,PH,PH-STORE-005,PHP,online,cash,10.5
555162,POST,POSTAGE,4,2011-06-01 10:15:00,18.0,12473.0,PH,PH-STORE-005,PHP,online,cash,72.0
C555163,POST,POSTAGE,-2,2011-06-01 10:18:00,18.0,12473.0,PH,PH-STORE-006,PHP,online,cash,-36.0
555164,23170,REGENCY TEA PLATE ROSES ,96,2011-06-01 10:24:00,1.45,14646.0,PH,PH-STORE-004,PHP,online,cash,139.2
555164,23173,REGENCY TEAPOT ROSES ,12,2011-06-01 10:24:00,8.15,14646.0,PH,PH-STORE-004,PHP,online,cash,97.80000000000001
555164,23174,REGENCY SUGAR BOWL GREEN,72,2011-06-01 10:24:00,3.75,14646.0,PH,PH-STORE-004,PHP,online,cash,270.0
555164,23175,REGENCY MILK JUG PINK ,72,2011-06-01 10:24:00,2.75,14646.0,PH,PH-STORE-004,PHP,online,cash,198.0
555164,22385,JUMBO BAG SPACEBOY DESIGN,100,2011-06-01 10:24:00,1.79,14646.0,PH,PH-STORE-004,PHP,online,cash,179.0
555164,20712,JUMBO BAG WOODLAND ANIMALS,200,2011-06-01 10:24:00,1.79,14646.0,PH,PH-STORE-004,PHP,online,cash,358.0
555164,23207,LUNCH BAG ALPHABET DESIGN,100,2011-06-01 10:24:00,1.45,14646.0,PH,PH-STORE-004,PHP,online,cash,145.0
555164,22848,BREAD BIN DINER STYLE PINK,12,2011-06-01 10:24:00,14.95,14646.0,PH,PH-STORE-004,PHP,online,cash,179.39999999999998
555164,22631,CIRCUS PARADE LUNCH BOX ,192,2011-06-01 10:24:00,1.65,14646.0,PH,PH-STORE-004,PHP,online,cash,316.79999999999995
555164,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,240,2011-06-01 10:24:00,2.55,14646.0,PH,PH-STORE-004,PHP,online,cash,612.0
555164,20724,RED RETROSPOT CHARLOTTE BAG,100,2011-06-01 10:24:00,0.72,14646.0,PH,PH-STORE-004,PHP,online,cash,72.0
555164,22629,SPACEBOY LUNCH BOX ,320,2011-06-01 10:24:00,1.65,14646.0,PH,PH-STORE-004,PHP,online,cash,528.0
555164,22630,DOLLY GIRL LUNCH BOX,320,2011-06-01 10:24:00,1.65,14646.0,PH,PH-STORE-004,PHP,online,cash,528.0
555194,21988,PACK OF 6 SKULL PAPER PLATES,96,2011-06-01 11:13:00,0.64,16422.0,PH,PH-STORE-010,PHP,online,cash,61.44
555194,21989,PACK OF 20 SKULL PAPER NAPKINS,96,2011-06-01 11:13:00,0.72,16422.0,PH,PH-STORE-010,PHP,online,cash,69.12
555194,21243,PINK  POLKADOT PLATE ,96,2011-06-01 11:13:00,1.45,16422.0,PH,PH-STORE-010,PHP,online,cash,139.2
555194,21380,WOODEN HAPPY BIRTHDAY GARLAND,12,2011-06-01 11:13:00,2.95,16422.0,PH,PH-STORE-010,PHP,online,cash,35.400000000000006
555194,22090,PAPER BUNTING RETROSPOT,40,2011-06-01 11:13:00,2.55,16422.0,PH,PH-STORE-010,PHP,online,cash,102.0
555194,22088,PAPER BUNTING COLOURED LACE,40,2011-06-01 11:13:00,2.55,16422.0,PH,PH-STORE-010,PHP,online,cash,102.0
555194,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,144,2011-06-01 11:13:00,0.55,16422.0,PH,PH-STORE-010,PHP,online,cash,79.2
555195,23084,RABBIT NIGHT LIGHT,6,2011-06-01 11:27:00,2.08,15240.0,PH,PH-STORE-009,PHP,online,cash,12.48
555195,23100,SILVER BELLS TABLE DECORATION,12,2011-06-01 11:27:00,1.25,15240.0,PH,PH-STORE-009,PHP,online,cash,15.0
555195,23112,PARISIENNE CURIO CABINET,2,2011-06-01 11:27:00,7.5,15240.0,PH,PH-STORE-009,PHP,online,cash,15.0
555195,22423,REGENCY CAKESTAND 3 TIER,1,2011-06-01 11:27:00,12.75,15240.0,PH,PH-STORE-009,PHP,online,cash,12.75
555195,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-06-01 11:27:00,2.95,15240.0,PH,PH-STORE-009,PHP,online,cash,17.700000000000003
555195,22469,HEART OF WICKER SMALL,40,2011-06-01 11:27:00,1.45,15240.0,PH,PH-STORE-009,PHP,online,cash,58.0
555195,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-06-01 11:27:00,2.95,15240.0,PH,PH-STORE-009,PHP,online,cash,17.700000000000003
555195,21668,RED STRIPE CERAMIC DRAWER KNOB,36,2011-06-01 11:27:00,1.25,15240.0,PH,PH-STORE-009,PHP,online,cash,45.0
555195,21671,RED SPOT CERAMIC DRAWER KNOB,24,2011-06-01 11:27:00,1.25,15240.0,PH,PH-STORE-009,PHP,online,cash,30.0
555195,21670,BLUE SPOT CERAMIC DRAWER KNOB,24,2011-06-01 11:27:00,1.25,15240.0,PH,PH-STORE-009,PHP,online,cash,30.0
555195,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2011-06-01 11:27:00,1.25,15240.0,PH,PH-STORE-009,PHP,online,cash,15.0
555195,21877,HOME SWEET HOME MUG,12,2011-06-01 11:27:00,1.25,15240.0,PH,PH-STORE-009,PHP,online,cash,15.0
555195,22961,JAM MAKING SET PRINTED,12,2011-06-01 11:27:00,1.45,15240.0,PH,PH-STORE-009,PHP,online,cash,17.4
555195,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",4,2011-06-01 11:27:00,4.95,15240.0,PH,PH-STORE-009,PHP,online,cash,19.8
