invoice_no,stock_code,description,quantity,invoice_date,unit_price,customer_id,country,store_id,currency,sales_channel,payment_method,line_total
542777,22374,AIRLINE BAG VINTAGE JET SET RED,4,2011-02-01 08:31:00,4.25,14911.0,PH,PH-STORE-007,PHP,online,e_wallet,17.0
542777,22371,AIRLINE BAG VINTAGE TOKYO 78,4,2011-02-01 08:31:00,4.25,14911.0,PH,PH-STORE-007,PHP,online,e_wallet,17.0
542777,20654,FIRST CLASS LUGGAGE TAG ,12,2011-02-01 08:31:00,1.25,14911.0,PH,PH-STORE-007,PHP,online,e_wallet,15.0
542777,20658,RED RETROSPOT LUGGAGE TAG,12,2011-02-01 08:31:00,1.25,14911.0,PH,PH-STORE-007,PHP,online,e_wallet,15.0
542777,85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,12,2011-02-01 08:31:00,1.65,14911.0,PH,PH-STORE-007,PHP,online,e_wallet,19.799999999999997
542777,85040A,S/4 PINK FLOWER CANDLES IN BOWL,12,2011-02-01 08:31:00,1.65,14911.0,PH,PH-STORE-007,PHP,online,e_wallet,19.799999999999997
542777,48129,DOORMAT TOPIARY,2,2011-02-01 08:31:00,7.95,14911.0,PH,PH-STORE-007,PHP,online,e_wallet,15.9
542777,48116,DOORMAT MULTICOLOUR STRIPE,2,2011-02-01 08:31:00,7.95,14911.0,PH,PH-STORE-007,PHP,online,e_wallet,15.9
542777,48194,DOORMAT HEARTS,2,2011-02-01 08:31:00,7.95,14911.0,PH,PH-STORE-007,PHP,online,e_wallet,15.9
542777,22431,WATERING CAN BLUE ELEPHANT,6,2011-02-01 08:31:00,1.95,14911.0,PH,PH-STORE-007,PHP,online,e_wallet,11.7
542777,22433,WATERING CAN GREEN DINOSAUR,6,2011-02-01 08:31:00,1.95,14911.0,PH,PH-STORE-007,PHP,online,e_wallet,11.7
542777,21257,VICTORIAN SEWING BOX MEDIUM,2,2011-02-01 08:31:00,7.95,14911.0,PH,PH-STORE-007,PHP,online,e_wallet,15.9
542777,21259,VICTORIAN SEWING BOX SMALL ,2,2011-02-01 08:31:00,5.95,14911.0,PH,PH-STORE-007,PHP,online,e_wallet,11.9
542777,21181,PLEASE ONE PERSON METAL SIGN,12,2011-02-01 08:31:00,2.1,14911.0,PH,PH-STORE-007,PHP,online,e_wallet,25.200000000000003
542777,21166,COOK WITH WINE METAL SIGN ,12,2011-02-01 08:31:00,1.95,14911.0,PH,PH-STORE-007,PHP,online,e_wallet,23.4
542777,22413,METAL SIGN TAKE IT OR LEAVE IT ,6,2011-02-01 08:31:00,2.95,14911.0,PH,PH-STORE-007,PHP,online,e_wallet,17.700000000000003
542777,21411,GINGHAM HEART  DOORSTOP RED,3,2011-02-01 08:31:00,4.25,14911.0,PH,PH-STORE-007,PHP,online,e_wallet,12.75
542777,22508,DOORSTOP RETROSPOT HEART,4,2011-02-01 08:31:00,3.75,14911.0,PH,PH-STORE-007,PHP,online,e_wallet,15.0
542777,84683,CLASSICAL ROSE CANDLESTAND,48,2011-02-01 08:31:00,0.65,14911.0,PH,PH-STORE-007,PHP,online,e_wallet,31.200000000000003
542777,21733,RED HANGING HEART T-LIGHT HOLDER,12,2011-02-01 08:31:00,2.95,14911.0,PH,PH-STORE-007,PHP,online,e_wallet,35.400000000000006
542777,22136,LOVE HEART SOCK HANGER,12,2011-02-01 08:31:00,1.65,14911.0,PH,PH-STORE-007,PHP,online,e_wallet,19.799999999999997
542777,22137,BATHROOM SET LOVE HEART DESIGN,6,2011-02-01 08:31:00,2.95,14911.0,PH,PH-STORE-007,PHP,online,e_wallet,17.700000000000003
542777,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,6,2011-02-01 08:31:00,2.95,14911.0,PH,PH-STORE-007,PHP,online,e_wallet,17.700000000000003
542777,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-02-01 08:31:00,2.95,14911.0,PH,PH-STORE-007,PHP,online,e_wallet,17.700000000000003
542777,22132,RED LOVE HEART SHAPE CUP,12,2011-02-01 08:31:00,0.85,14911.0,PH,PH-STORE-007,PHP,online,e_wallet,10.2
542777,21470,FLOWER VINE RAFFIA FOOD COVER,6,2011-02-01 08:31:00,3.75,14911.0,PH,PH-STORE-007,PHP,online,e_wallet,22.5
542777,22625,RED KITCHEN SCALES,2,2011-02-01 08:31:00,8.5,14911.0,PH,PH-STORE-007,PHP,online,e_wallet,17.0
542777,21232,STRAWBERRY CERAMIC TRINKET BOX,24,2011-02-01 08:31:00,1.25,14911.0,PH,PH-STORE-007,PHP,online,e_wallet,30.0
542777,85099B,JUMBO BAG RED RETROSPOT,10,2011-02-01 08:31:00,1.95,14911.0,PH,PH-STORE-007,PHP,online,e_wallet,19.5
542777,20985,HEART CALCULATOR,12,2011-02-01 08:31:00,1.25,14911.0,PH,PH-STORE-007,PHP,online,e_wallet,15.0
542777,22208,WOOD STAMP SET THANK YOU,12,2011-02-01 08:31:00,1.65,14911.0,PH,PH-STORE-007,PHP,online,e_wallet,19.799999999999997
542777,22211,WOOD STAMP SET FLOWERS,12,2011-02-01 08:31:00,1.65,14911.0,PH,PH-STORE-007,PHP,online,e_wallet,19.799999999999997
542777,21635,MADRAS NOTEBOOK LARGE ,6,2011-02-01 08:31:00,3.75,14911.0,PH,PH-STORE-007,PHP,online,e_wallet,22.5
542777,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,16,2011-02-01 08:31:00,0.42,14911.0,PH,PH-STORE-007,PHP,online,e_wallet,6.72
542777,22045,SPACEBOY GIFT WRAP,25,2011-02-01 08:31:00,0.42,14911.0,PH,PH-STORE-007,PHP,online,e_wallet,10.5
542777,16156S,WRAP PINK FAIRY CAKES ,25,2011-02-01 08:31:00,0.42,14911.0,PH,PH-STORE-007,PHP,online,e_wallet,10.5
542777,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-02-01 08:31:00,1.65,14911.0,PH,PH-STORE-007,PHP,online,e_wallet,16.5
542777,20725,LUNCH BAG RED RETROSPOT,10,2011-02-01 08:31:00,1.65,14911.0,PH,PH-STORE-007,PHP,online,e_wallet,16.5
542777,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2011-02-01 08:31:00,2.55,14911.0,PH,PH-STORE-007,PHP,online,e_wallet,15.299999999999999
542777,21915,RED  HARMONICA IN BOX ,12,2011-02-01 08:31:00,1.25,14911.0,PH,PH-STORE-007,PHP,online,e_wallet,15.0
542777,22487,WHITE WOOD GARDEN PLANT LADDER,4,2011-02-01 08:31:00,8.5,14911.0,PH,PH-STORE-007,PHP,online,e_wallet,34.0
542777,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2011-02-01 08:31:00,0.55,14911.0,PH,PH-STORE-007,PHP,online,e_wallet,13.200000000000001
542777,84992,72 SWEETHEART FAIRY CAKE CASES,24,2011-02-01 08:31:00,0.55,14911.0,PH,PH-STORE-007,PHP,online,e_wallet,13.200000000000001
542777,22497,SET OF 2 TINS VINTAGE BATHROOM ,4,2011-02-01 08:31:00,4.25,14911.0,PH,PH-STORE-007,PHP,online,e_wallet,17.0
542777,22624,IVORY KITCHEN SCALES,2,2011-02-01 08:31:00,8.5,14911.0,PH,PH-STORE-007,PHP,online,e_wallet,17.0
542778,21471,STRAWBERRY RAFFIA FOOD COVER,6,2011-02-01 09:01:00,3.75,14496.0,PH,PH-STORE-003,PHP,online,cash,22.5
542778,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-02-01 09:01:00,1.25,14496.0,PH,PH-STORE-003,PHP,online,cash,15.0
542778,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2011-02-01 09:01:00,1.25,14496.0,PH,PH-STORE-003,PHP,online,cash,15.0
542778,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-02-01 09:01:00,1.69,14496.0,PH,PH-STORE-003,PHP,online,cash,13.52
542778,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2011-02-01 09:01:00,4.95,14496.0,PH,PH-STORE-003,PHP,online,cash,14.850000000000001
542778,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2011-02-01 09:01:00,4.95,14496.0,PH,PH-STORE-003,PHP,online,cash,14.850000000000001
542778,22835,HOT WATER BOTTLE I AM SO POORLY,4,2011-02-01 09:01:00,4.65,14496.0,PH,PH-STORE-003,PHP,online,cash,18.6
542778,22113,GREY HEART HOT WATER BOTTLE,4,2011-02-01 09:01:00,3.75,14496.0,PH,PH-STORE-003,PHP,online,cash,15.0
542778,21257,VICTORIAN SEWING BOX MEDIUM,2,2011-02-01 09:01:00,7.95,14496.0,PH,PH-STORE-003,PHP,online,cash,15.9
542778,22180,RETROSPOT LAMP,1,2011-02-01 09:01:00,9.95,14496.0,PH,PH-STORE-003,PHP,online,cash,9.95
542778,22423,REGENCY CAKESTAND 3 TIER,3,2011-02-01 09:01:00,12.75,14496.0,PH,PH-STORE-003,PHP,online,cash,38.25
542778,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,2011-02-01 09:01:00,0.85,14496.0,PH,PH-STORE-003,PHP,online,cash,10.2
542778,48188,DOORMAT WELCOME PUPPIES,2,2011-02-01 09:01:00,7.95,14496.0,PH,PH-STORE-003,PHP,online,cash,15.9
542778,21781,MA CAMPAGNE CUTLERY BOX,1,2011-02-01 09:01:00,14.95,14496.0,PH,PH-STORE-003,PHP,online,cash,14.95
542779,21121,SET/10 RED POLKADOT PARTY CANDLES,24,2011-02-01 09:36:00,1.25,17147.0,PH,PH-STORE-004,PHP,online,cash,30.0
542779,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,2011-02-01 09:36:00,1.25,17147.0,PH,PH-STORE-004,PHP,online,cash,30.0
542779,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,2011-02-01 09:36:00,1.25,17147.0,PH,PH-STORE-004,PHP,online,cash,30.0
542779,22858,EASTER TIN KEEPSAKE,12,2011-02-01 09:36:00,1.65,17147.0,PH,PH-STORE-004,PHP,online,cash,19.799999999999997
542779,22859,EASTER TIN BUNNY BOUQUET,6,2011-02-01 09:36:00,1.65,17147.0,PH,PH-STORE-004,PHP,online,cash,9.899999999999999
542779,22860,EASTER TIN CHICKS PINK DAISY,6,2011-02-01 09:36:00,1.65,17147.0,PH,PH-STORE-004,PHP,online,cash,9.899999999999999
542779,22861,EASTER TIN CHICKS IN GARDEN,6,2011-02-01 09:36:00,1.65,17147.0,PH,PH-STORE-004,PHP,online,cash,9.899999999999999
542779,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-02-01 09:36:00,0.55,17147.0,PH,PH-STORE-004,PHP,online,cash,13.200000000000001
542779,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-02-01 09:36:00,0.55,17147.0,PH,PH-STORE-004,PHP,online,cash,13.200000000000001
542779,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2011-02-01 09:36:00,0.55,17147.0,PH,PH-STORE-004,PHP,online,cash,13.200000000000001
542779,22423,REGENCY CAKESTAND 3 TIER,6,2011-02-01 09:36:00,12.75,17147.0,PH,PH-STORE-004,PHP,online,cash,76.5
542779,22699,ROSES REGENCY TEACUP AND SAUCER ,18,2011-02-01 09:36:00,2.95,17147.0,PH,PH-STORE-004,PHP,online,cash,53.1
542779,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2011-02-01 09:36:00,2.1,17147.0,PH,PH-STORE-004,PHP,online,cash,25.200000000000003
542779,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,2011-02-01 09:36:00,1.25,17147.0,PH,PH-STORE-004,PHP,online,cash,15.0
542779,84378,SET OF 3 HEART COOKIE CUTTERS,12,2011-02-01 09:36:00,1.25,17147.0,PH,PH-STORE-004,PHP,online,cash,15.0
542779,84279B,CHERRY BLOSSOM DECORATIVE FLASK,4,2011-02-01 09:36:00,3.75,17147.0,PH,PH-STORE-004,PHP,online,cash,15.0
542779,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,4,2011-02-01 09:36:00,3.75,17147.0,PH,PH-STORE-004,PHP,online,cash,15.0
542779,21156,RETROSPOT CHILDRENS APRON,8,2011-02-01 09:36:00,1.95,17147.0,PH,PH-STORE-004,PHP,online,cash,15.6
542780,82583,HOT BATHS METAL SIGN,12,2011-02-01 09:38:00,2.1,17675.0,PH,PH-STORE-005,PHP,online,cash,25.200000000000003
542780,85150,LADIES & GENTLEMEN METAL SIGN,12,2011-02-01 09:38:00,2.55,17675.0,PH,PH-STORE-005,PHP,online,cash,30.599999999999998
542780,85099B,JUMBO BAG RED RETROSPOT,10,2011-02-01 09:38:00,1.95,17675.0,PH,PH-STORE-005,PHP,online,cash,19.5
542780,21931,JUMBO STORAGE BAG SUKI,20,2011-02-01 09:38:00,1.95,17675.0,PH,PH-STORE-005,PHP,online,cash,39.0
542780,20713,JUMBO BAG OWLS,20,2011-02-01 09:38:00,1.95,17675.0,PH,PH-STORE-005,PHP,online,cash,39.0
542780,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2011-02-01 09:38:00,1.95,17675.0,PH,PH-STORE-005,PHP,online,cash,19.5
542780,22189,CREAM HEART CARD HOLDER,8,2011-02-01 09:38:00,3.95,17675.0,PH,PH-STORE-005,PHP,online,cash,31.6
542780,22294,HEART FILIGREE DOVE  SMALL,24,2011-02-01 09:38:00,1.25,17675.0,PH,PH-STORE-005,PHP,online,cash,30.0
542780,22804,CANDLEHOLDER PINK HANGING HEART,6,2011-02-01 09:38:00,2.95,17675.0,PH,PH-STORE-005,PHP,online,cash,17.700000000000003
542780,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2011-02-01 09:38:00,2.55,17675.0,PH,PH-STORE-005,PHP,online,cash,81.6
542780,22193,RED DINER WALL CLOCK,2,2011-02-01 09:38:00,8.5,17675.0,PH,PH-STORE-005,PHP,online,cash,17.0
542780,22192,BLUE DINER WALL CLOCK,2,2011-02-01 09:38:00,8.5,17675.0,PH,PH-STORE-005,PHP,online,cash,17.0
542780,22191,IVORY DINER WALL CLOCK,2,2011-02-01 09:38:00,8.5,17675.0,PH,PH-STORE-005,PHP,online,cash,17.0
542780,22726,ALARM CLOCK BAKELIKE GREEN,12,2011-02-01 09:38:00,3.75,17675.0,PH,PH-STORE-005,PHP,online,cash,45.0
542780,22727,ALARM CLOCK BAKELIKE RED ,4,2011-02-01 09:38:00,3.75,17675.0,PH,PH-STORE-005,PHP,online,cash,15.0
542780,22730,ALARM CLOCK BAKELIKE IVORY,4,2011-02-01 09:38:00,3.75,17675.0,PH,PH-STORE-005,PHP,online,cash,15.0
542780,47566,PARTY BUNTING,10,2011-02-01 09:38:00,4.65,17675.0,PH,PH-STORE-005,PHP,online,cash,46.5
542780,21175,GIN + TONIC DIET METAL SIGN,24,2011-02-01 09:38:00,2.1,17675.0,PH,PH-STORE-005,PHP,online,cash,50.400000000000006
542780,21181,PLEASE ONE PERSON METAL SIGN,24,2011-02-01 09:38:00,2.1,17675.0,PH,PH-STORE-005,PHP,online,cash,50.400000000000006
542780,82484,WOOD BLACK BOARD ANT WHITE FINISH,12,2011-02-01 09:38:00,5.55,17675.0,PH,PH-STORE-005,PHP,online,cash,66.6
542780,22681,FRENCH BLUE METAL DOOR SIGN 6,10,2011-02-01 09:38:00,1.25,17675.0,PH,PH-STORE-005,PHP,online,cash,12.5
542780,22680,FRENCH BLUE METAL DOOR SIGN 5,10,2011-02-01 09:38:00,1.25,17675.0,PH,PH-STORE-005,PHP,online,cash,12.5
C542781,21731,RED TOADSTOOL LED NIGHT LIGHT,-12,2011-02-01 09:38:00,1.65,12626.0,PH,PH-STORE-003,PHP,online,card,-19.799999999999997
C542781,22634,CHILDS BREAKFAST SET SPACEBOY ,-3,2011-02-01 09:38:00,8.5,12626.0,PH,PH-STORE-003,PHP,online,card,-25.5
542782,20702,PINK PADDED MOBILE,6,2011-02-01 10:00:00,4.25,12712.0,PH,PH-STORE-005,PHP,online,card,25.5
542782,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,8,2011-02-01 10:00:00,2.95,12712.0,PH,PH-STORE-005,PHP,online,card,23.6
542782,22320,BIRDS MOBILE VINTAGE DESIGN,3,2011-02-01 10:00:00,5.95,12712.0,PH,PH-STORE-005,PHP,online,card,17.85
542782,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,4,2011-02-01 10:00:00,8.5,12712.0,PH,PH-STORE-005,PHP,online,card,34.0
542782,22168,ORGANISER WOOD ANTIQUE WHITE ,2,2011-02-01 10:00:00,8.5,12712.0,PH,PH-STORE-005,PHP,online,card,17.0
542782,82494L,WOODEN FRAME ANTIQUE WHITE ,12,2011-02-01 10:00:00,2.95,12712.0,PH,PH-STORE-005,PHP,online,card,35.400000000000006
542782,22763,KEY CABINET MA CAMPAGNE,2,2011-02-01 10:00:00,9.95,12712.0,PH,PH-STORE-005,PHP,online,card,19.9
542782,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,12,2011-02-01 10:00:00,2.95,12712.0,PH,PH-STORE-005,PHP,online,card,35.400000000000006
542782,22788,BROCANTE COAT RACK,4,2011-02-01 10:00:00,9.95,12712.0,PH,PH-STORE-005,PHP,online,card,39.8
542782,22914,BLUE COAT RACK PARIS FASHION,6,2011-02-01 10:00:00,4.95,12712.0,PH,PH-STORE-005,PHP,online,card,29.700000000000003
542782,POST,POSTAGE,2,2011-02-01 10:00:00,18.0,12712.0,PH,PH-STORE-005,PHP,online,card,36.0
542783,21690,,4,2011-02-01 10:02:00,0.0,,PH,PH-STORE-006,PHP,online,cash,0.0
542784,84795C,,3,2011-02-01 10:04:00,0.0,,PH,PH-STORE-009,PHP,online,cash,0.0
542785,48194,DOORMAT HEARTS,10,2011-02-01 10:14:00,6.75,13881.0,PH,PH-STORE-001,PHP,online,card,67.5
542785,48188,DOORMAT WELCOME PUPPIES,10,2011-02-01 10:14:00,6.75,13881.0,PH,PH-STORE-001,PHP,online,card,67.5
542785,22149,FELTCRAFT 6 FLOWER FRIENDS,40,2011-02-01 10:14:00,1.85,13881.0,PH,PH-STORE-001,PHP,online,card,74.0
542785,22150,3 STRIPEY MICE FELTCRAFT,40,2011-02-01 10:14:00,1.65,13881.0,PH,PH-STORE-001,PHP,online,card,66.0
542785,21922,UNION STRIPE WITH FRINGE  HAMMOCK,12,2011-02-01 10:14:00,6.95,13881.0,PH,PH-STORE-001,PHP,online,card,83.4
542785,84795B,SUNSET CHECK HAMMOCK,12,2011-02-01 10:14:00,6.95,13881.0,PH,PH-STORE-001,PHP,online,card,83.4
542785,84050,PINK HEART SHAPE EGG FRYING PAN,72,2011-02-01 10:14:00,1.25,13881.0,PH,PH-STORE-001,PHP,online,card,90.0
542785,84789,ENCHANTED BIRD PLANT CAGE,16,2011-02-01 10:14:00,2.95,13881.0,PH,PH-STORE-001,PHP,online,card,47.2
542785,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,96,2011-02-01 10:14:00,0.64,13881.0,PH,PH-STORE-001,PHP,online,card,61.44
542785,22354,RETROSPOT PADDED SEAT CUSHION,30,2011-02-01 10:14:00,3.39,13881.0,PH,PH-STORE-001,PHP,online,card,101.7
542785,16016,LARGE CHINESE STYLE SCISSOR,200,2011-02-01 10:14:00,0.72,13881.0,PH,PH-STORE-001,PHP,online,card,144.0
542785,21181,PLEASE ONE PERSON METAL SIGN,48,2011-02-01 10:14:00,1.85,13881.0,PH,PH-STORE-001,PHP,online,card,88.80000000000001
542785,84992,72 SWEETHEART FAIRY CAKE CASES,120,2011-02-01 10:14:00,0.42,13881.0,PH,PH-STORE-001,PHP,online,card,50.4
542786,22970,LONDON BUS COFFEE MUG,6,2011-02-01 10:15:00,2.55,17314.0,PH,PH-STORE-001,PHP,online,card,15.299999999999999
542786,22616,PACK OF 12 LONDON TISSUES ,24,2011-02-01 10:15:00,0.29,17314.0,PH,PH-STORE-001,PHP,online,card,6.959999999999999
542786,22902,TOTE BAG I LOVE LONDON,12,2011-02-01 10:15:00,2.1,17314.0,PH,PH-STORE-001,PHP,online,card,25.200000000000003
542786,22134,MINI LADLE LOVE HEART RED ,12,2011-02-01 10:15:00,0.42,17314.0,PH,PH-STORE-001,PHP,online,card,5.04
542786,22131,FOOD CONTAINER SET 3 LOVE HEART ,6,2011-02-01 10:15:00,1.95,17314.0,PH,PH-STORE-001,PHP,online,card,11.7
542786,22931,BAKING MOULD HEART WHITE CHOCOLATE,6,2011-02-01 10:15:00,2.55,17314.0,PH,PH-STORE-001,PHP,online,card,15.299999999999999
542786,22930,BAKING MOULD HEART MILK CHOCOLATE,6,2011-02-01 10:15:00,2.55,17314.0,PH,PH-STORE-001,PHP,online,card,15.299999999999999
542786,20832,RED FLOCK LOVE HEART PHOTO FRAME,24,2011-02-01 10:15:00,0.85,17314.0,PH,PH-STORE-001,PHP,online,card,20.4
542786,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2011-02-01 10:15:00,0.55,17314.0,PH,PH-STORE-001,PHP,online,card,13.200000000000001
542786,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-02-01 10:15:00,0.55,17314.0,PH,PH-STORE-001,PHP,online,card,13.200000000000001
542786,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,2011-02-01 10:15:00,0.55,17314.0,PH,PH-STORE-001,PHP,online,card,13.200000000000001
542786,20679,EDWARDIAN PARASOL RED,3,2011-02-01 10:15:00,5.95,17314.0,PH,PH-STORE-001,PHP,online,card,17.85
542786,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,2011-02-01 10:15:00,5.95,17314.0,PH,PH-STORE-001,PHP,online,card,17.85
542786,21706,FOLDING UMBRELLA RED/WHITE POLKADOT,4,2011-02-01 10:15:00,4.95,17314.0,PH,PH-STORE-001,PHP,online,card,19.8
542786,21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,4,2011-02-01 10:15:00,4.95,17314.0,PH,PH-STORE-001,PHP,online,card,19.8
542786,21355,TOAST ITS - I LOVE YOU ,24,2011-02-01 10:15:00,1.25,17314.0,PH,PH-STORE-001,PHP,online,card,30.0
542786,22137,BATHROOM SET LOVE HEART DESIGN,12,2011-02-01 10:15:00,2.95,17314.0,PH,PH-STORE-001,PHP,online,card,35.400000000000006
542786,20985,HEART CALCULATOR,12,2011-02-01 10:15:00,1.25,17314.0,PH,PH-STORE-001,PHP,online,card,15.0
542786,21314,SMALL GLASS HEART TRINKET POT,8,2011-02-01 10:15:00,2.1,17314.0,PH,PH-STORE-001,PHP,online,card,16.8
542786,22644,CERAMIC CHERRY CAKE MONEY BANK,12,2011-02-01 10:15:00,1.45,17314.0,PH,PH-STORE-001,PHP,online,card,17.4
542786,21563,RED HEART SHAPE LOVE BUCKET ,6,2011-02-01 10:15:00,2.95,17314.0,PH,PH-STORE-001,PHP,online,card,17.700000000000003
C542787,85141,JARDIN ETCHED GLASS FRUITBOWL,-1,2011-02-01 10:22:00,8.95,15864.0,PH,PH-STORE-007,PHP,online,e_wallet,-8.95
C542787,21319,GLASS CHALICE GREEN  SMALL ,-1,2011-02-01 10:22:00,1.65,15864.0,PH,PH-STORE-007,PHP,online,e_wallet,-1.65
C542787,21318,GLASS CHALICE BLUE SMALL ,-2,2011-02-01 10:22:00,1.65,15864.0,PH,PH-STORE-007,PHP,online,e_wallet,-3.3
542788,21977,PACK OF 60 PINK PAISLEY CAKE CASES,48,2011-02-01 10:37:00,0.55,16570.0,PH,PH-STORE-006,PHP,online,card,26.400000000000002
542788,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,12,2011-02-01 10:37:00,1.25,16570.0,PH,PH-STORE-006,PHP,online,card,15.0
542788,22398,MAGNETS PACK OF 4 SWALLOWS,12,2011-02-01 10:37:00,1.25,16570.0,PH,PH-STORE-006,PHP,online,card,15.0
542788,22727,ALARM CLOCK BAKELIKE RED ,4,2011-02-01 10:37:00,3.75,16570.0,PH,PH-STORE-006,PHP,online,card,15.0
542788,22726,ALARM CLOCK BAKELIKE GREEN,4,2011-02-01 10:37:00,3.75,16570.0,PH,PH-STORE-006,PHP,online,card,15.0
542788,22969,HOMEMADE JAM SCENTED CANDLES,96,2011-02-01 10:37:00,1.25,16570.0,PH,PH-STORE-006,PHP,online,card,120.0
542788,84978,HANGING HEART JAR T-LIGHT HOLDER,36,2011-02-01 10:37:00,1.06,16570.0,PH,PH-STORE-006,PHP,online,card,38.160000000000004
542788,22281,EASTER TREE YELLOW BIRDS,4,2011-02-01 10:37:00,5.95,16570.0,PH,PH-STORE-006,PHP,online,card,23.8
542788,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,6,2011-02-01 10:37:00,2.95,16570.0,PH,PH-STORE-006,PHP,online,card,17.700000000000003
542788,22856,ASSORTED EASTER DECORATIONS  BELLS,12,2011-02-01 10:37:00,1.25,16570.0,PH,PH-STORE-006,PHP,online,card,15.0
542788,22148,EASTER CRAFT 4 CHICKS ,24,2011-02-01 10:37:00,1.95,16570.0,PH,PH-STORE-006,PHP,online,card,46.8
542788,22863,SOAP DISH BROCANTE,8,2011-02-01 10:37:00,2.95,16570.0,PH,PH-STORE-006,PHP,online,card,23.6
542788,84970S,HANGING HEART ZINC T-LIGHT HOLDER,24,2011-02-01 10:37:00,0.85,16570.0,PH,PH-STORE-006,PHP,online,card,20.4
542788,21212,PACK OF 72 RETROSPOT CAKE CASES,48,2011-02-01 10:37:00,0.55,16570.0,PH,PH-STORE-006,PHP,online,card,26.400000000000002
542788,22692,DOORMAT WELCOME TO OUR HOME,4,2011-02-01 10:37:00,7.95,16570.0,PH,PH-STORE-006,PHP,online,card,31.8
